"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1164,15,"AUS","Australia",10,"Victoria",1164,"Melton - East","",NA,"","Shire","Shire","",""
1165,15,"AUS","Australia",10,"Victoria",1165,"Melton Bal","",NA,"","Shire","Shire","",""
1166,15,"AUS","Australia",10,"Victoria",1166,"Mildura - Pt A","",NA,"","Rural City","Rural City","",""
1167,15,"AUS","Australia",10,"Victoria",1167,"Mildura - Pt B","",NA,"","Rural City","Rural City","",""
1168,15,"AUS","Australia",10,"Victoria",1168,"Mitchell - North","",NA,"","Shire","Shire","",""
1169,15,"AUS","Australia",10,"Victoria",1169,"Mitchell - South","",NA,"","Shire","Shire","",""
1170,15,"AUS","Australia",10,"Victoria",1170,"Moira - East","",NA,"","Shire","Shire","",""
1171,15,"AUS","Australia",10,"Victoria",1171,"Moira - West","",NA,"","Shire","Shire","",""
1172,15,"AUS","Australia",10,"Victoria",1172,"Monash - South-West","",NA,"","City","City","",""
1173,15,"AUS","Australia",10,"Victoria",1173,"Monash - Waverley East","",NA,"","City","City","",""
1174,15,"AUS","Australia",10,"Victoria",1174,"Monash - Waverley West","",NA,"","City","City","",""
1175,15,"AUS","Australia",10,"Victoria",1175,"Moonee Valley - Essendon","",NA,"","City","City","",""
1176,15,"AUS","Australia",10,"Victoria",1176,"Moonee Valley - West","",NA,"","City","City","",""
1177,15,"AUS","Australia",10,"Victoria",1177,"Moorabool - Bacchus Marsh","",NA,"","Shire","Shire","",""
1178,15,"AUS","Australia",10,"Victoria",1178,"Moorabool - Ballan","",NA,"","Shire","Shire","",""
1179,15,"AUS","Australia",10,"Victoria",1179,"Moorabool - West","",NA,"","Shire","Shire","",""
1180,15,"AUS","Australia",10,"Victoria",1180,"Moreland - Brunswick","",NA,"","City","City","",""
1181,15,"AUS","Australia",10,"Victoria",1181,"Moreland - Coburg","",NA,"","City","City","",""
1182,15,"AUS","Australia",10,"Victoria",1182,"Moreland - North","",NA,"","City","City","",""
1183,15,"AUS","Australia",10,"Victoria",1183,"Mornington P'sula - East","",NA,"","Shire","Shire","",""
1184,15,"AUS","Australia",10,"Victoria",1184,"Mornington P'sula - South","",NA,"","Shire","Shire","",""
1185,15,"AUS","Australia",10,"Victoria",1185,"Mornington P'sula - West","",NA,"","Shire","Shire","",""
1186,15,"AUS","Australia",10,"Victoria",1186,"Mount Alexander  - C'maine","",NA,"","Shire","Shire","",""
1187,15,"AUS","Australia",10,"Victoria",1187,"Mount Alexander Bal","",NA,"","Shire","Shire","",""
1188,15,"AUS","Australia",10,"Victoria",1188,"Mount Baw Baw Alpine Resort","",NA,"","Unknown","Unknown","",""
1189,15,"AUS","Australia",10,"Victoria",1189,"Mount Buller Alpine Resort","",NA,"","Unknown","Unknown","",""
1190,15,"AUS","Australia",10,"Victoria",1190,"Mount Hotham Alpine Resort","",NA,"","Unknown","Unknown","",""
1191,15,"AUS","Australia",10,"Victoria",1191,"Mount Stirling Alpine Resort","",NA,"","Unknown","Unknown","",""
1192,15,"AUS","Australia",10,"Victoria",1192,"Moyne - North-East","",NA,"","Shire","Shire","",""
1193,15,"AUS","Australia",10,"Victoria",1193,"Moyne - North-West","",NA,"","Shire","Shire","",""
1194,15,"AUS","Australia",10,"Victoria",1194,"Moyne - South","",NA,"","Shire","Shire","",""
1195,15,"AUS","Australia",10,"Victoria",1195,"Murrindindi - East","",NA,"","Shire","Shire","",""
1196,15,"AUS","Australia",10,"Victoria",1196,"Murrindindi - West","",NA,"","Shire","Shire","",""
1197,15,"AUS","Australia",10,"Victoria",1197,"N. Grampians - St Arnaud","",NA,"","Shire","Shire","",""
1198,15,"AUS","Australia",10,"Victoria",1198,"N. Grampians  - Stawell","",NA,"","Shire","Shire","",""
1199,15,"AUS","Australia",10,"Victoria",1199,"Newtown","",NA,"","Unknown","Unknown","",""
1200,15,"AUS","Australia",10,"Victoria",1200,"Nillumbik - South","",NA,"","Shire","Shire","",""
1201,15,"AUS","Australia",10,"Victoria",1201,"Nillumbik  - South-West","",NA,"","Shire","Shire","",""
1202,15,"AUS","Australia",10,"Victoria",1202,"Nillumbik Bal","",NA,"","Shire","Shire","",""
1203,15,"AUS","Australia",10,"Victoria",1203,"Port Phillip - St Kilda","",NA,"","City","City","",""
1204,15,"AUS","Australia",10,"Victoria",1204,"Port Phillip - West","",NA,"","City","City","",""
1205,15,"AUS","Australia",10,"Victoria",1205,"Pyrenees - North","",NA,"","Shire","Shire","",""
1206,15,"AUS","Australia",10,"Victoria",1206,"Pyrenees - South","",NA,"","Shire","Shire","",""
1207,15,"AUS","Australia",10,"Victoria",1207,"Queenscliffe","AU.VI.QC",NA,"","Borough","Borough","",""
1208,15,"AUS","Australia",10,"Victoria",1208,"S. Grampians - Hamilton","",NA,"","Shire","Shire","",""
1209,15,"AUS","Australia",10,"Victoria",1209,"S. Grampians - Wannon","",NA,"","Shire","Shire","",""
1210,15,"AUS","Australia",10,"Victoria",1210,"S. Grampians Bal","",NA,"","Shire","Shire","",""
1211,15,"AUS","Australia",10,"Victoria",1211,"South Barwon - Inner","",NA,"","Unknown","Unknown","",""
1212,15,"AUS","Australia",10,"Victoria",1212,"South Gippsland - Central","",NA,"","Shire","Shire","",""
1213,15,"AUS","Australia",10,"Victoria",1213,"South Gippsland - East","",NA,"","Shire","Shire","",""
1214,15,"AUS","Australia",10,"Victoria",1214,"South Gippsland - West","",NA,"","Shire","Shire","",""
1215,15,"AUS","Australia",10,"Victoria",1215,"Stonnington - Malvern","",NA,"","City","City","",""
1216,15,"AUS","Australia",10,"Victoria",1216,"Stonnington - Prahran","",NA,"","City","City","",""
1217,15,"AUS","Australia",10,"Victoria",1217,"Strathbogie","AU.VI.SB",NA,"","Shire","Shire","",""
1218,15,"AUS","Australia",10,"Victoria",1218,"Surf Coast - East","",NA,"","Shire","Shire","",""
1219,15,"AUS","Australia",10,"Victoria",1219,"Surf Coast - West","",NA,"","Shire","Shire","",""
1220,15,"AUS","Australia",10,"Victoria",1220,"Swan Hill - Central","",NA,"","Rural City","Rural City","",""
1221,15,"AUS","Australia",10,"Victoria",1221,"Swan Hill - Robinvale","",NA,"","Rural City","Rural City","",""
1222,15,"AUS","Australia",10,"Victoria",1222,"Swan Hill Bal","",NA,"","Rural City","Rural City","",""
1223,15,"AUS","Australia",10,"Victoria",1223,"Towong - Pt A","",NA,"","Shire","Shire","",""
1224,15,"AUS","Australia",10,"Victoria",1224,"Towong - Pt B","",NA,"","Shire","Shire","",""
1225,15,"AUS","Australia",10,"Victoria",1225,"Wangaratta - Central","",NA,"","Rural City","Rural City","",""
1226,15,"AUS","Australia",10,"Victoria",1226,"Wangaratta - North","",NA,"","Unknown","Unknown","",""
1227,15,"AUS","Australia",10,"Victoria",1227,"Wangaratta - South","",NA,"","Unknown","Unknown","",""
1228,15,"AUS","Australia",10,"Victoria",1228,"Warrnambool","AU.VI.WR",NA,"","City","City","",""
1229,15,"AUS","Australia",10,"Victoria",1229,"Wellington - Alberton","",NA,"","Shire","Shire","",""
1230,15,"AUS","Australia",10,"Victoria",1230,"Wellington - Avon","",NA,"","Shire","Shire","",""
1231,15,"AUS","Australia",10,"Victoria",1231,"Wellington - Maffra","",NA,"","Shire","Shire","",""
1232,15,"AUS","Australia",10,"Victoria",1232,"Wellington - Rosedale","",NA,"","Shire","Shire","",""
1233,15,"AUS","Australia",10,"Victoria",1233,"Wellington - Sale","",NA,"","Shire","Shire","",""
1234,15,"AUS","Australia",10,"Victoria",1234,"West Wimmera","AU.VI.WW",NA,"","Shire","Shire","",""
1235,15,"AUS","Australia",10,"Victoria",1235,"Whitehorse - Box Hill","",NA,"","City","City","",""
1236,15,"AUS","Australia",10,"Victoria",1236,"Whitehorse - Nunawading E.","",NA,"","City","City","",""
1237,15,"AUS","Australia",10,"Victoria",1237,"Whitehorse  - Nunawading W.","",NA,"","City","City","",""
1238,15,"AUS","Australia",10,"Victoria",1238,"Whittlesea - North","",NA,"","City","City","",""
1239,15,"AUS","Australia",10,"Victoria",1239,"Whittlesea  - South-East","",NA,"","City","City","",""
1240,15,"AUS","Australia",10,"Victoria",1240,"Whittlesea  - South-West","",NA,"","City","City","",""
1241,15,"AUS","Australia",10,"Victoria",1241,"Wodonga","AU.VI.WO",NA,"","Rural City","Rural City","",""
1242,15,"AUS","Australia",10,"Victoria",1242,"Wyndham - North","",NA,"","City","City","",""
1243,15,"AUS","Australia",10,"Victoria",1243,"Wyndham - South","",NA,"","City","City","",""
1244,15,"AUS","Australia",10,"Victoria",1244,"Wyndham - West","",NA,"","City","City","",""
1245,15,"AUS","Australia",10,"Victoria",1245,"Yarra - North","",NA,"","City","City","",""
1246,15,"AUS","Australia",10,"Victoria",1246,"Yarra - Richmond","",NA,"","City","City","",""
1247,15,"AUS","Australia",10,"Victoria",1247,"Yarra Ranges - Central","",NA,"","Shire","Shire","",""
1248,15,"AUS","Australia",10,"Victoria",1248,"Yarra Ranges - Dandenongs","",NA,"","Shire","Shire","",""
1249,15,"AUS","Australia",10,"Victoria",1249,"Yarra Ranges - Lilydale","",NA,"","Shire","Shire","",""
1250,15,"AUS","Australia",10,"Victoria",1250,"Yarra Ranges - North","",NA,"","Shire","Shire","",""
1251,15,"AUS","Australia",10,"Victoria",1251,"Yarra Ranges - Pt B","",NA,"","Shire","Shire","",""
1252,15,"AUS","Australia",10,"Victoria",1252,"Yarra Ranges - Seville","",NA,"","Shire","Shire","",""
1253,15,"AUS","Australia",10,"Victoria",1253,"Yarriambiack - North","",NA,"","Shire","Shire","",""
1254,15,"AUS","Australia",10,"Victoria",1254,"Yarriambiack - South","",NA,"","Shire","Shire","",""
1255,15,"AUS","Australia",11,"Western Australia",1255,"Albany","AU.WA.AL",NA,"","City","City","",""
1256,15,"AUS","Australia",11,"Western Australia",1256,"Armadale","AU.WA.AR",NA,"","City","City","",""
1257,15,"AUS","Australia",11,"Western Australia",1257,"Ashburton","AU.WA.AS",NA,"","Shire","Shire","",""
1258,15,"AUS","Australia",11,"Western Australia",1258,"Augusta-Margaret River","AU.WA.AM",NA,"","Shire","Shire","",""
1259,15,"AUS","Australia",11,"Western Australia",1259,"Bassendean","AU.WA.BA",NA,"","Town","Town","",""
1260,15,"AUS","Australia",11,"Western Australia",1260,"Bayswater","AU.WA.BW",NA,"","City","City","",""
1261,15,"AUS","Australia",11,"Western Australia",1261,"Belmont","AU.WA.BE",NA,"","City","City","",""
1262,15,"AUS","Australia",11,"Western Australia",1262,"Beverley","AU.WA.BV",NA,"","Shire","Shire","",""
1263,15,"AUS","Australia",11,"Western Australia",1263,"Boddington","AU.WA.BO",NA,"","Shire","Shire","",""
1264,15,"AUS","Australia",11,"Western Australia",1264,"Boyup Brook","AU.WA.BB",NA,"","Shire","Shire","",""
1265,15,"AUS","Australia",11,"Western Australia",1265,"Bridgetown-Greenbushes","AU.WA.BG",NA,"","Shire","Shire","",""
1266,15,"AUS","Australia",11,"Western Australia",1266,"Brookton","AU.WA.BK",NA,"","Shire","Shire","",""
1267,15,"AUS","Australia",11,"Western Australia",1267,"Broomehill","AU.WA.BH",NA,"","Shire","Shire","",""
1268,15,"AUS","Australia",11,"Western Australia",1268,"Broome","AU.WA.BM",NA,"","Shire","Shire","",""
1269,15,"AUS","Australia",11,"Western Australia",1269,"Bruce Rock","AU.WA.BR",NA,"","Shire","Shire","",""
1270,15,"AUS","Australia",11,"Western Australia",1270,"Bunbury","AU.WA.BU",NA,"","City","City","",""
1271,15,"AUS","Australia",11,"Western Australia",1271,"Busselton","AU.WA.BS",NA,"","Shire","Shire","",""
1272,15,"AUS","Australia",11,"Western Australia",1272,"Cambridge","AU.WA.CG",NA,"","Town","Town","",""
1273,15,"AUS","Australia",11,"Western Australia",1273,"Canning","AU.WA.CN",NA,"","City","City","",""
1274,15,"AUS","Australia",11,"Western Australia",1274,"Capel","AU.WA.CP",NA,"","Shire","Shire","",""
1275,15,"AUS","Australia",11,"Western Australia",1275,"Carnamah","AU.WA.CM",NA,"","Shire","Shire","",""
1276,15,"AUS","Australia",11,"Western Australia",1276,"Carnarvon","AU.WA.CA",NA,"","Shire","Shire","",""
1277,15,"AUS","Australia",11,"Western Australia",1277,"Chapman Valley","AU.WA.CV",NA,"","Shire","Shire","",""
1278,15,"AUS","Australia",11,"Western Australia",1278,"Chittering","AU.WA.CH",NA,"","Shire","Shire","",""
1279,15,"AUS","Australia",11,"Western Australia",1279,"Claremont","AU.WA.CL",NA,"","Town","Town","",""
1280,15,"AUS","Australia",11,"Western Australia",1280,"Cockburn","AU.WA.CK",NA,"","City","City","",""
1281,15,"AUS","Australia",11,"Western Australia",1281,"Collie","AU.WA.CE",NA,"","Shire","Shire","",""
1282,15,"AUS","Australia",11,"Western Australia",1282,"Coolgardie","AU.WA.CO",NA,"","Shire","Shire","",""
1283,15,"AUS","Australia",11,"Western Australia",1283,"Coorow","AU.WA.CW",NA,"","Shire","Shire","",""
1284,15,"AUS","Australia",11,"Western Australia",1284,"Corrigin","AU.WA.CI",NA,"","Shire","Shire","",""
1285,15,"AUS","Australia",11,"Western Australia",1285,"Cottesloe","AU.WA.CT",NA,"","Town","Town","",""
1286,15,"AUS","Australia",11,"Western Australia",1286,"Cranbrook","AU.WA.CR",NA,"","Shire","Shire","",""
1287,15,"AUS","Australia",11,"Western Australia",1287,"Cuballing","AU.WA.CB",NA,"","Shire","Shire","",""
1288,15,"AUS","Australia",11,"Western Australia",1288,"Cue","AU.WA.CU",NA,"","Shire","Shire","",""
1289,15,"AUS","Australia",11,"Western Australia",1289,"Cunderdin","AU.WA.CD",NA,"","Shire","Shire","",""
1290,15,"AUS","Australia",11,"Western Australia",1290,"Dalwallinu","AU.WA.DL",NA,"","Shire","Shire","",""
1291,15,"AUS","Australia",11,"Western Australia",1291,"Dandaragan","AU.WA.DN",NA,"","Shire","Shire","",""
1292,15,"AUS","Australia",11,"Western Australia",1292,"Dardanup","AU.WA.DP",NA,"","Shire","Shire","",""
1293,15,"AUS","Australia",11,"Western Australia",1293,"Denmark","AU.WA.DE",NA,"","Shire","Shire","",""
1294,15,"AUS","Australia",11,"Western Australia",1294,"Derby-West Kimberley","AU.WA.DW",NA,"","Shire","Shire","",""
1295,15,"AUS","Australia",11,"Western Australia",1295,"Donnybrook-Balingup","AU.WA.DB",NA,"","Shire","Shire","",""
1296,15,"AUS","Australia",11,"Western Australia",1296,"Dowerin","AU.WA.DO",NA,"","Shire","Shire","",""
1297,15,"AUS","Australia",11,"Western Australia",1297,"Dumbleyung","AU.WA.DY",NA,"","Shire","Shire","",""
1298,15,"AUS","Australia",11,"Western Australia",1298,"Dundas","AU.WA.DU",NA,"","Shire","Shire","",""
1299,15,"AUS","Australia",11,"Western Australia",1299,"East Fremantle","AU.WA.EF",NA,"","Town","Town","",""
1300,15,"AUS","Australia",11,"Western Australia",1300,"East Pilbara","AU.WA.EP",NA,"","Shire","Shire","",""
1301,15,"AUS","Australia",11,"Western Australia",1301,"Esperance","AU.WA.ES",NA,"","Shire","Shire","",""
1302,15,"AUS","Australia",11,"Western Australia",1302,"Exmouth","AU.WA.EX",NA,"","Shire","Shire","",""
1303,15,"AUS","Australia",11,"Western Australia",1303,"Fremantle","AU.WA.FR",NA,"","City","City","",""
1304,15,"AUS","Australia",11,"Western Australia",1304,"Geraldton","AU.WA.GE",NA,"","City","City","",""
1305,15,"AUS","Australia",11,"Western Australia",1305,"Gingin","AU.WA.GI",NA,"","Shire","Shire","",""
1306,15,"AUS","Australia",11,"Western Australia",1306,"Gnowangerup","AU.WA.GN",NA,"","Shire","Shire","",""
1307,15,"AUS","Australia",11,"Western Australia",1307,"Goomalling","AU.WA.GM",NA,"","Shire","Shire","",""
1308,15,"AUS","Australia",11,"Western Australia",1308,"Gosnells","AU.WA.GS",NA,"","City","City","",""
1309,15,"AUS","Australia",11,"Western Australia",1309,"Greenough","AU.WA.GR",NA,"","Shire","Shire","",""
1310,15,"AUS","Australia",11,"Western Australia",1310,"Halls Creek","AU.WA.HC",NA,"","Shire","Shire","",""
1311,15,"AUS","Australia",11,"Western Australia",1311,"Harvey","AU.WA.HA",NA,"","Shire","Shire","",""
1312,15,"AUS","Australia",11,"Western Australia",1312,"Irwin","AU.WA.IR",NA,"","Shire","Shire","",""
1313,15,"AUS","Australia",11,"Western Australia",1313,"Jerramungup","AU.WA.JE",NA,"","Shire","Shire","",""
1314,15,"AUS","Australia",11,"Western Australia",1314,"Joondalup","AU.WA.JO",NA,"","City","City","",""
1315,15,"AUS","Australia",11,"Western Australia",1315,"Kalamunda","AU.WA.KL",NA,"","Shire","Shire","",""
1316,15,"AUS","Australia",11,"Western Australia",1316,"Kalgoorlie/Boulder","AU.WA.KB",NA,"","City","City","",""
1317,15,"AUS","Australia",11,"Western Australia",1317,"Katanning","AU.WA.KT",NA,"","Shire","Shire","",""
1318,15,"AUS","Australia",11,"Western Australia",1318,"Kellerberrin","AU.WA.KE",NA,"","Shire","Shire","",""
1319,15,"AUS","Australia",11,"Western Australia",1319,"Kent","AU.WA.KN",NA,"","Shire","Shire","",""
1320,15,"AUS","Australia",11,"Western Australia",1320,"Kojonup","AU.WA.KJ",NA,"","Shire","Shire","",""
1321,15,"AUS","Australia",11,"Western Australia",1321,"Kondinin","AU.WA.KO",NA,"","Shire","Shire","",""
1322,15,"AUS","Australia",11,"Western Australia",1322,"Koorda","AU.WA.KR",NA,"","Shire","Shire","",""
1323,15,"AUS","Australia",11,"Western Australia",1323,"Kulin","AU.WA.KU",NA,"","Shire","Shire","",""
1324,15,"AUS","Australia",11,"Western Australia",1324,"Kwinana","AU.WA.KW",NA,"","Town","Town","",""
1325,15,"AUS","Australia",11,"Western Australia",1325,"Lake Grace","AU.WA.LG",NA,"","Shire","Shire","",""
1326,15,"AUS","Australia",11,"Western Australia",1326,"Laverton","AU.WA.LA",NA,"","Shire","Shire","",""
1327,15,"AUS","Australia",11,"Western Australia",1327,"Leonora","AU.WA.LE",NA,"","Shire","Shire","",""
1328,15,"AUS","Australia",11,"Western Australia",1328,"Mandurah","AU.WA.MA",NA,"","City","City","",""
1329,15,"AUS","Australia",11,"Western Australia",1329,"Manjimup","AU.WA.MJ",NA,"","Shire","Shire","",""
1330,15,"AUS","Australia",11,"Western Australia",1330,"Meekatharra","AU.WA.MT",NA,"","Shire","Shire","",""
1331,15,"AUS","Australia",11,"Western Australia",1331,"Melville","AU.WA.MV",NA,"","City","City","",""
1332,15,"AUS","Australia",11,"Western Australia",1332,"Menzies","AU.WA.MZ",NA,"","Shire","Shire","",""
1333,15,"AUS","Australia",11,"Western Australia",1333,"Merredin","AU.WA.ME",NA,"","Shire","Shire","",""
1334,15,"AUS","Australia",11,"Western Australia",1334,"Mingenew","AU.WA.MI",NA,"","Shire","Shire","",""
1335,15,"AUS","Australia",11,"Western Australia",1335,"Moora","AU.WA.MR",NA,"","Shire","Shire","",""
1336,15,"AUS","Australia",11,"Western Australia",1336,"Morawa","AU.WA.MO",NA,"","Shire","Shire","",""
1337,15,"AUS","Australia",11,"Western Australia",1337,"Mosman Park","AU.WA.MP",NA,"","Town","Town","",""
1338,15,"AUS","Australia",11,"Western Australia",1338,"Mount Magnet","AU.WA.MG",NA,"","Shire","Shire","",""
1339,15,"AUS","Australia",11,"Western Australia",1339,"Mount Marshall","AU.WA.MM",NA,"","Shire","Shire","",""
1340,15,"AUS","Australia",11,"Western Australia",1340,"Mukinbudin","AU.WA.MB",NA,"","Shire","Shire","",""
1341,15,"AUS","Australia",11,"Western Australia",1341,"Mullewa","AU.WA.MW",NA,"","Shire","Shire","",""
1342,15,"AUS","Australia",11,"Western Australia",1342,"Mundaring","AU.WA.MN",NA,"","Shire","Shire","",""
1343,15,"AUS","Australia",11,"Western Australia",1343,"Murchison","AU.WA.MU",NA,"","Shire","Shire","",""
1344,15,"AUS","Australia",11,"Western Australia",1344,"Murray","AU.WA.MY",NA,"","Shire","Shire","",""
1345,15,"AUS","Australia",11,"Western Australia",1345,"n.a.3","",NA,""," Unknown","","",""
1346,15,"AUS","Australia",11,"Western Australia",1346,"Nannup","AU.WA.NN",NA,"","Shire","Shire","",""
1347,15,"AUS","Australia",11,"Western Australia",1347,"Narembeen","AU.WA.NB",NA,"","Shire","Shire","",""
1348,15,"AUS","Australia",11,"Western Australia",1348,"Narrogin","AU.WA.NT",NA,"","Town","Town","",""
1349,15,"AUS","Australia",11,"Western Australia",1349,"Nedlands","AU.WA.NE",NA,"","City","City","",""
1350,15,"AUS","Australia",11,"Western Australia",1350,"Ngaanyatjarraku","AU.WA.NG",NA,"","Shire","Shire","",""
1351,15,"AUS","Australia",11,"Western Australia",1351,"Northampton","AU.WA.NP",NA,"","Shire","Shire","",""
1352,15,"AUS","Australia",11,"Western Australia",1352,"Northam","AU.WA.NR",NA,"","Shire","Shire","",""
1353,15,"AUS","Australia",11,"Western Australia",1353,"Nungarin","AU.WA.NU",NA,"","Shire","Shire","",""
1354,15,"AUS","Australia",11,"Western Australia",1354,"Peppermint Grove","AU.WA.PG",NA,"","Shire","Shire","",""
1355,15,"AUS","Australia",11,"Western Australia",1355,"Perenjori","AU.WA.PJ",NA,"","Shire","Shire","",""
1356,15,"AUS","Australia",11,"Western Australia",1356,"Perth","AU.WA.PE",NA,"","City","City","",""
1357,15,"AUS","Australia",11,"Western Australia",1357,"Pingelly","AU.WA.PI",NA,"","Shire","Shire","",""
1358,15,"AUS","Australia",11,"Western Australia",1358,"Plantagenet","AU.WA.PL",NA,"","Shire","Shire","",""
1359,15,"AUS","Australia",11,"Western Australia",1359,"Port Hedland","AU.WA.PO",NA,"","Town","Town","",""
1360,15,"AUS","Australia",11,"Western Australia",1360,"Quairading","AU.WA.QR",NA,"","Shire","Shire","",""
1361,15,"AUS","Australia",11,"Western Australia",1361,"Ravensthorpe","AU.WA.RA",NA,"","Shire","Shire","",""
1362,15,"AUS","Australia",11,"Western Australia",1362,"Rockingham","AU.WA.RC",NA,"","City","City","",""
1363,15,"AUS","Australia",11,"Western Australia",1363,"Roebourne","AU.WA.RB",NA,"","Shire","Shire","",""
1364,15,"AUS","Australia",11,"Western Australia",1364,"Sandstone","AU.WA.SA",NA,"","Shire","Shire","",""
1365,15,"AUS","Australia",11,"Western Australia",1365,"Serpentine-Jarrahdale","AU.WA.SJ",NA,"","Shire","Shire","",""
1366,15,"AUS","Australia",11,"Western Australia",1366,"Shark Bay","AU.WA.SB",NA,"","Shire","Shire","",""
1367,15,"AUS","Australia",11,"Western Australia",1367,"South Perth","AU.WA.SP",NA,"","City","City","",""
1368,15,"AUS","Australia",11,"Western Australia",1368,"Stirling","AU.WA.ST",NA,"","City","City","",""
1369,15,"AUS","Australia",11,"Western Australia",1369,"Subiaco","AU.WA.SU",NA,"","City","City","",""
1370,15,"AUS","Australia",11,"Western Australia",1370,"Swan","AU.WA.SW",NA,"","Shire","Shire","",""
1371,15,"AUS","Australia",11,"Western Australia",1371,"Tambellup","AU.WA.TB",NA,"","Shire","Shire","",""
1372,15,"AUS","Australia",11,"Western Australia",1372,"Tammin","AU.WA.TM",NA,"","Shire","Shire","",""
1373,15,"AUS","Australia",11,"Western Australia",1373,"Three Springs","AU.WA.TS",NA,"","Shire","Shire","",""
1374,15,"AUS","Australia",11,"Western Australia",1374,"Toodyay","AU.WA.TO",NA,"","Shire","Shire","",""
1375,15,"AUS","Australia",11,"Western Australia",1375,"Trayning","AU.WA.TR",NA,"","Shire","Shire","",""
1376,15,"AUS","Australia",11,"Western Australia",1376,"Upper Gascoyne","AU.WA.UG",NA,"","Shire","Shire","",""
1377,15,"AUS","Australia",11,"Western Australia",1377,"Victoria Park","AU.WA.VK",NA,"","Town","Town","",""
1378,15,"AUS","Australia",11,"Western Australia",1378,"Victoria Plains","AU.WA.VP",NA,"","Shire","Shire","",""
1379,15,"AUS","Australia",11,"Western Australia",1379,"Vincent","AU.WA.VI",NA,"","Town","Town","",""
1380,15,"AUS","Australia",11,"Western Australia",1380,"Wagin","AU.WA.WG",NA,"","Shire","Shire","",""
1381,15,"AUS","Australia",11,"Western Australia",1381,"Wandering","AU.WA.WD",NA,"","Shire","Shire","",""
1382,15,"AUS","Australia",11,"Western Australia",1382,"Wanneroo","AU.WA.WR",NA,"","City","City","",""
1383,15,"AUS","Australia",11,"Western Australia",1383,"Waroona","AU.WA.WO",NA,"","Shire","Shire","",""
1384,15,"AUS","Australia",11,"Western Australia",1384,"West Arthur","AU.WA.WA",NA,"","Shire","Shire","",""
1385,15,"AUS","Australia",11,"Western Australia",1385,"Westonia","AU.WA.WT",NA,"","Shire","Shire","",""
1386,15,"AUS","Australia",11,"Western Australia",1386,"Wickepin","AU.WA.WC",NA,"","Shire","Shire","",""
1387,15,"AUS","Australia",11,"Western Australia",1387,"Williams","AU.WA.WS",NA,"","Shire","Shire","",""
1388,15,"AUS","Australia",11,"Western Australia",1388,"Wiluna","AU.WA.WL",NA,"","Shire","Shire","",""
1389,15,"AUS","Australia",11,"Western Australia",1389,"Wongan-Ballidu","AU.WA.WB",NA,"","Shire","Shire","",""
1390,15,"AUS","Australia",11,"Western Australia",1390,"Woodanilling","AU.WA.WN",NA,"","Shire","Shire","",""
1391,15,"AUS","Australia",11,"Western Australia",1391,"Wyalkatchem","AU.WA.WY",NA,"","Shire","Shire","",""
1392,15,"AUS","Australia",11,"Western Australia",1392,"Wyndham-East Kimberley","AU.WA.WE",NA,"","Shire","Shire","",""
1393,15,"AUS","Australia",11,"Western Australia",1393,"Yalgoo","AU.WA.YA",NA,"","Shire","Shire","",""
1394,15,"AUS","Australia",11,"Western Australia",1394,"Yilgarn","AU.WA.YI",NA,"","Shire","Shire","",""
1395,15,"AUS","Australia",11,"Western Australia",1395,"York","AU.WA.YO",NA,"","Shire","Shire","",""
